EX_Id,GA_Id,DisplayOrder,Type,Name,Path,EA,Data
332,2026,1,0,"Cover","Cover\D\Deadringer.jpg",0,""
334,2051,0,0,"Cover","Cover\D\Death_Wake.jpg",0,""
335,2053,1,0,"Cover","Cover\D\Deathlord.jpg",0,""
336,2057,4,0,"Cover (Firebird)","Cover\D\Decathlon_(Firebird).jpg",0,""
337,2060,0,0,"Manual p.1","gazette!\1987\01jan\jan87-DecipedeA.jpg",0,""
338,2060,1,0,"Manual p.2","gazette!\1987\01jan\jan87-DecipedeB.jpg",0,""
339,2069,3,0,"Cover (Encore)","Cover\D\Deep_Strike_(Encore).jpg",0,""
340,2080,1,0,"Cover","Cover\D\Defender_64.jpg",0,""
341,2082,2,0,"Cover","Cover\D\Defender_of_the_Crown_(v1).jpg",0,""
342,2085,3,0,"Cover","Cover\D\Deflektor.jpg",0,""
343,2088,1,0,"Cover","Cover\D\Deliverance_(Power_House).jpg",0,""
344,2092,4,0,"Cover","Cover\D\Delta.jpg",0,""
345,2097,0,0,"Manual p.1","gazette!\1988\01jan\jan88-DeltaWarA.jpg",0,""
346,2097,1,0,"Manual p.2","gazette!\1988\01jan\jan88-DeltaWarB.jpg",0,""
347,2120,1,0,"Cover","Cover\D\Depthcharge.jpg",0,""
348,2123,0,0,"Manual p.1","gazette!\1984\11nov\nov84-DescentToKaylonA.jpg",0,""
349,2123,1,0,"Manual p.2","gazette!\1984\11nov\nov84-DescentToKaylonB.jpg",0,""
350,2135,1,0,"Cover (Epyx)","Cover\D\Destroyer_(Epyx).jpg",0,""
351,2163,2,0,"Cover (English)","Cover\D\Dick_Tracy_(English).jpg",0,""
352,2191,4,0,"Cover (Datasoft)","Cover\D\Dig_Dug_(Datasoft).jpg",0,""
353,2192,0,0,"Manual p.1","gazette!\1985\03mar\mar85-DiggerA.jpg",0,""
354,2192,1,0,"Manual p.2","gazette!\1985\03mar\mar85-DiggerB.jpg",0,""
355,2197,1,0,"Cover","Cover\D\Dinky_Doo.jpg",0,""
356,2209,0,0,"Manual","gazette!\1989\01jan\jan89-DiscBlitz.jpg",0,""
357,2217,2,0,"Cover","Cover\D\Dizzy.jpg",0,""
358,2217,4,0,"Cover [4 Quattro Adventure]","Cover\_\4_Quattro_Adventure.jpg",0,""
359,2218,2,0,"Cover","Cover\T\Treasure_Island_Dizzy.jpg",0,""
360,2225,2,0,"Cover","Cover\D\Dizzy_Dice.jpg",0,""
361,2261,1,0,"Cover (Ocean)","Cover\D\Donkey_Kong_(Ocean).jpg",0,""
362,2277,5,0,"Cover (Melbourne House)","Cover\D\Double_Dragon_(Melbourne_House).jpg",0,""
363,2279,2,0,"Cover","Cover\D\Double_Dragon_III.jpg",0,""
364,2284,0,0,"Manual","gazette!\1988\12dec\dec88-DoubleTake.jpg",0,""
366,2296,1,0,"Cover","Cover\J\Jackle_and_Wide.jpg",0,""
367,2314,2,0,"Cover (Ricochet)","Cover\D\Dragon_Skulle_(Ricochet).jpg",0,""
368,2318,0,0,"Manual p.1","gazette!\1985\12dec\dec85-Dragon'sDenA.jpg",0,""
369,2318,1,0,"Manual p.2","gazette!\1985\12dec\dec85-Dragon'sDenB.jpg",0,""
370,2321,2,0,"Cover (Electronic Arts)","Cover\D\Dragon's_Lair_(Electronic_Arts).jpg",0,""
371,2321,4,0,"Cover (Software Projects)","Cover\D\Dragon's_Lair_(Software_Projects).jpg",0,""
372,2322,3,0,"Cover (Encore)","Cover\D\Dragon's_Lair_II_(Encore).jpg",0,""
373,2326,1,0,"Cover","Cover\D\Dragonriders_of_Pern.jpg",0,""
374,2329,1,0,"Manual","Docs\D\Dragonworld.txt",0,""
375,2349,2,0,"Cover","Cover\D\Drelbs.jpg",0,""
376,2351,4,0,"Cover (Incentive Software)","Cover\D\Driller_(Incentive).jpg",0,""
377,2364,2,0,"Cover","Cover\D\Druid_(v1).jpg",0,""
378,2372,1,0,"Cover","Cover\D\Duck_Shoot.jpg",0,""
379,2396,0,0,"Manual","gazette!\1991\07jul\jul91-DungeonTrials.jpg",0,""
380,2402,0,0,"Manual p.1","gazette!\1986\04apr\apr86-DunkA.jpg",0,""
381,2402,1,0,"Manual p.2","gazette!\1986\04apr\apr86-DunkB.jpg",0,""
382,2426,1,0,"Cover (US Gold)","Cover\D\Dynasty_Wars_(US_Gold).jpg",0,""
383,2429,1,0,"Cover","Cover\E\E-Motion.jpg",0,""
384,2431,2,0,"Cover [Chartbuster]","Cover\_\Chartbuster.jpg",0,""
385,2433,2,0,"Cover","Cover\E\Eagles.jpg",0,""
386,2434,1,0,"Manual p.1","gazette!\1986\09sep\sep86-EaglesAndGatorsA.jpg",0,""
387,2434,2,0,"Manual p.2","gazette!\1986\09sep\sep86-EaglesAndGatorsB.jpg",0,""
388,2434,3,0,"Manual p.3","gazette!\1986\09sep\sep86-EaglesAndGatorsC.jpg",0,""
389,2444,2,0,"Cover (Disk)","Cover\E\Edd_the_Duck!_(Disk).jpg",0,""
390,2457,1,0,"Anleitung","Docs\E\Eis_und_Feuer.zip",0,""
391,2468,2,0,"Cover (English Software)","Cover\E\Elektra_Glide_(English_Software).jpg",0,""
392,2471,1,0,"Cover","Cover\E\Elidon.jpg",0,""
393,2474,3,0,"Cover","Cover\E\Elite_(English_v1).jpg",0,""
394,2495,2,0,"Cover","Cover\E\Emlyn_Hughes_International_Soccer_(v1).jpg",0,""
395,2495,3,0,"Cover","Cover\E\Emlyn_Hughes_International_Soccer_(v2).jpg",0,""
396,2500,2,0,"Cover","Cover\E\Empire_Strikes_Back_The.jpg",0,""
397,2500,3,0,"Cover (Hit Squad)","Cover\E\Empire_Strikes_Back_The_(Hit_Squad).jpg",0,""
398,2505,4,0,"Cover (Atlantis)","Cover\E\Encounter_(Atlantis).jpg",0,""
399,2505,2,0,"Cover (Novagen)","Cover\E\Encounter_(Novagen_v1).jpg",0,""
400,2507,2,0,"Cover (Activision)","Cover\E\Enduro_Racer_(Activision).jpg",0,""
401,2522,2,0,"Cover (Firebird)","Cover\E\Enlightenment_-_Druid_II_(Firebird).jpg",0,""
402,2528,2,0,"Cover (Box)","Cover\E\Entombed_(Box).jpg",0,""
404,2535,7,0,"Cover [Five Star Games]","Cover\_\Five_Star_Games.jpg",0,""
405,2536,0,0,"Anleitung","Docs\E\Erben_des_Throns_Die.zip",0,""
406,2537,1,0,"Anleitung","Docs\E\Erben_des_Throns_Die.zip",0,""
407,2540,2,0,"Cover (Virgin)","Cover\E\Erebus_(Virgin).jpg",0,""
408,2559,0,0,"Cover","Cover\E\Escape_From_the_Waste_Disposal_Unit.jpg",0,""
409,2567,0,0,"Cover","Cover\E\Eskimo_Eddie.jpg",0,""
410,2571,1,0,"Cover","Cover\E\Espionage.jpg",0,""
411,2574,1,0,"Cover","Cover\E\ESWAT.jpg",0,""
412,2582,1,0,"Cover","Cover\E\Eureka!_(English).jpg",0,""
413,2596,2,0,"Cover (Mikro-Gen)","Cover\E\Everyone's_a_Wally_(Mikro-Gen).jpg",0,""
414,2600,0,0,"Cover","Cover\E\Evolution.jpg",0,""
415,2603,3,0,"Cover","Cover\E\Excaliba.jpg",0,""
416,2608,3,0,"Cover","Cover\E\Exolon_(v1).jpg",0,""
417,2619,2,0,"Cover","Cover\E\Express_Raider_(v1).jpg",0,""
418,2630,2,0,"Cover (MicroProse)","Cover\F\F-15_Strike_Eagle_(MicroProse_v1).jpg",0,""
419,2637,1,0,"Cover","Cover\F\F1_Tornado.jpg",0,""
421,2643,0,0,"Manual","gazette!\1986\01jan\jan86-Face-Off.jpg",0,""
422,2650,2,0,"Manual","Docs\F\Fahrenheit_451.txt",0,""
423,2656,0,0,"Cover","Cover\F\Falcon_Patrol_II.jpg",0,""
424,2674,0,0,"Manual p.1","gazette!\1985\10oct\oct85-TheFarmGameA.jpg",0,""
425,2674,1,0,"Manual p.2","gazette!\1985\10oct\oct85-TheFarmGameB.jpg",0,""
426,2674,2,0,"Manual p.3","gazette!\1985\10oct\oct85-TheFarmGameC.jpg",0,""
427,2680,1,0,"Cover (Accolade)","Cover\F\Fast_Break_(Accolade).jpg",0,""
428,2696,1,0,"Cover","Cover\F\Felix_in_the_Factory.jpg",0,""
429,2700,2,0,"Cover","Cover\F\Ferrari_Formula_One_(v1).jpg",0,""
430,2709,2,0,"Cover","Cover\F\Fiendish_Freddy's_Big_Top_O'_Fun.jpg",0,""
431,2716,2,0,"Cover (US Gold)","Cover\F\Fight_Night_(US_Gold).jpg",0,""
432,2718,2,0,"Cover","Cover\F\Fighter_Bomber.jpg",0,""
433,2721,2,0,"Cover (Digital Integration)","Cover\F\Fighter_Pilot_(Digital_Integration).jpg",0,""
434,2733,0,0,"Manual p.1","gazette!\1989\12dec\dec89-FinalDefenseA.jpg",0,""
435,2733,1,0,"Manual p.2","gazette!\1989\12dec\dec89-FinalDefenseB.jpg",0,""
436,2742,3,0,"Cover","Cover\F\Finders_Keepers.jpg",0,""
438,2755,2,0,"Cover","Cover\F\Firetrack.jpg",0,""
439,2757,0,0,"Manual","gazette!\1988\02feb\feb88-Fire!.jpg",0,""
440,2763,4,0,"Cover (Hewson)","Cover\F\Firelord_(Hewson).jpg",0,""
442,2782,2,0,"Cover (Melbourne House)","Cover\F\Fist_II_(Melbourne_House).jpg",0,""
443,2791,0,0,"Manual","gazette!\1990\01jan\jan90-Flags.jpg",0,""
444,2799,1,0,"Cover","Cover\F\Flash_Gordon.jpg",0,""
445,2808,0,0,"Cover","Cover\F\Flight_Deck.jpg",0,""
446,2809,2,0,"Cover (Anirog)","Cover\F\Flight_Path_737_(Anirog).jpg",0,""
447,2810,11,0,"Coordinates S0","Docs\F\Flight_Simulator_-_Scenery_Coordinates.txt",0,""
448,2810,12,0,"Coordinates S3","Docs\F\Flight_Simulator_-_Scenery_Disk_3.txt",0,""
449,2810,1,0,"Cover","Cover\F\Flight_Simulator_II_(v1).jpg",0,""
451,2810,5,0,"Cover (Western European Tour Scenery Disk)","Cover\F\Flight_Simulator_II_-_Western_European_Tour_Scenery_Disk.jpg",0,""
452,2810,6,0,"Cover (Star Scenery Disk)","Cover\F\Flight_Simulator_II_-_Star_Scenery_Disk.jpg",0,""
462,2813,3,0,"Cover (System 3)","Cover\F\Flimbo's_Quest_(System_3).jpg",0,""
463,2814,1,0,"Cover (Quicksilva)","Cover\Y\Yabba_Dabba_Doo!_(Quicksilva).jpg",0,""
464,2815,2,0,"Cover (Bug-Byte)","Cover\F\Flintstones_The_(Bug_Byte).jpg",0,""
465,2816,1,0,"Cover","Cover\F\Flip_and_Flop.jpg",0,""
466,2842,1,0,"Cover","Cover\F\Flying_Feathers.jpg",0,""
467,2844,4,0,"Manual","Docs\F\Flying_Shark.txt",0,""
468,2849,2,0,"Cover (Cult Games)","Cover\F\Football_Director_(Cult).jpg",0,""
469,2850,3,0,"Cover","Cover\F\Football_Manager_(v1).jpg",0,""
472,2859,4,0,"Cover (Kixx)","Cover\F\Footballer_of_the_Year_(Kixx).jpg",0,""
474,2863,0,0,"Manual p.1","gazette!\1985\02feb\feb85-TheForbiddenCryptA.jpg",0,""
475,2863,1,0,"Manual p.2","gazette!\1985\02feb\feb85-TheForbiddenCryptB.jpg",0,""
476,2864,4,0,"Cover (Cosmi)","Cover\F\Forbidden_Forest_(Cosmi).jpg",0,""
477,2866,1,0,"Cover","Cover\F\Force_One.jpg",0,""
478,2874,2,0,"Cover (Capcom)","Cover\F\Forgotten_Worlds_(Capcom).jpg",0,""
479,2874,8,0,"Manual","Docs\F\Forgotten_Worlds.txt",0,""
480,2877,2,0,"Cover (Synapse)","Cover\F\Fort_Apocalypse_(Synapse).jpg",0,""
481,2891,1,0,"Cover","Cover\F\Fourth_Protocol_The.jpg",0,""
482,2895,1,0,"Cover","Cover\F\Foxx_Fights_Back.jpg",0,""
483,2897,0,0,"Manual p.1","gazette!\1987\06jun\jun87-FractionPracticeA.jpg",0,""
484,2897,1,0,"Manual p.2","gazette!\1987\06jun\jun87-FractionPracticeB.jpg",0,""
485,2898,2,0,"Cover","Cover\F\Frak!.jpg",0,""
486,2901,2,0,"Cover (Elite)","Cover\F\Frank_Bruno's_Boxing_(Elite_v1).jpg",0,""
487,2904,2,0,"Cover","Cover\F\Frankenstein_Jnr.jpg",0,""
488,2905,2,0,"Cover (Ocean)","Cover\F\Frankie_Goes_to_Hollywood_(Ocean).jpg",0,""
489,2908,0,0,"Manual p.1","gazette!\1984\06jun\jun84-TheFranticFishermanA.jpg",0,""
490,2908,1,0,"Manual p.2","gazette!\1984\06jun\jun84-TheFranticFishermanB.jpg",0,""
491,2924,0,0,"Manual p.1","gazette!\1985\06jun\jun85-TheFreezeFactoryA.jpg",0,""
492,2924,1,0,"Manual p.2","gazette!\1985\06jun\jun85-TheFreezeFactoryB.jpg",0,""
493,2945,0,0,"Manual p.1","gazette!\1985\09sep\sep85-FriendlyAlienA.jpg",0,""
494,2945,1,0,"Manual p.2","gazette!\1985\09sep\sep85-FriendlyAlienB.jpg",0,""
495,2956,1,0,"Cover","Cover\F\Frogger_64.jpg",0,""
496,2959,1,0,"Cover","Cover\F\Frogrun.jpg",0,""
497,2964,0,0,"Manual p.1","gazette!\1987\08aug\aug87-FrontLineA.jpg",0,""
498,2964,1,0,"Manual p.2","gazette!\1987\08aug\aug87-FrontLineB.jpg",0,""
499,2966,3,0,"Cover [Four Great Games Volume 2]","Cover\_\Four_Great_Games_-_Volume_2.jpg",0,""
500,2970,1,0,"Cover","Cover\S\Super_Nudge_2000.jpg",0,""
501,2985,1,0,"Cover","Cover\F\Fungus_(v1).jpg",0,""
502,2988,0,0,"Manual","gazette!\1990\12dec\dec90-Fuse.jpg",0,""
503,2998,3,0,"Cover","Cover\F\Future_Knight_(v1).jpg",0,""
504,3002,1,0,"Cover (Disk)","Cover\F\Future_Bike_Simulator_(Disk).jpg",0,""
505,3008,1,0,"Cover","Cover\G\G-Loc_R360.jpg",0,""
506,3028,1,0,"Cover (Kingsoft)","Cover\G\Galaxy_(Kingsoft).jpg",0,""
507,3028,2,0,"Cover (Anirog)","Cover\G\Galaxy_(Anirog).jpg",0,""
508,3046,3,0,"Cover (Imagine)","Cover\G\Game_Over_(Imagine).jpg",0,""
509,3051,2,0,"Cover (Mirrorsoft)","Cover\G\Games_Creator_(Mirrorsoft).jpg",0,""
511,3068,1,0,"Cover","Cover\G\Garfield_-_Big_Fat_Hairy_Deal.jpg",0,""
512,3069,1,0,"Cover","Cover\G\Garfield_-_Winter's_Tail.jpg",0,""
513,3070,0,0,"Cover","Cover\G\Garrison.jpg",0,""
514,3075,1,0,"Cover","Cover\G\Gates_of_Dawn.jpg",0,""
515,3081,2,0,"Cover","Cover\G\Gauntlet_(US_Gold).jpg",0,""
516,3082,1,0,"Cover","Cover\G\Gauntlet_-_The_Deeper_Dungeons.jpg",0,""
517,3083,5,0,"Cover [Giants]","Cover\_\Giants.jpg",0,""
518,3096,0,0,"Cover","Cover\G\Gem'X.jpg",0,""
519,3099,2,0,"Docs","Docs\G\Gemstone_Warrior.txt",0,""
520,3106,1,0,"Cover (Martech)","Cover\G\Geoff_Capes_Strong_Man_(Martech).jpg",0,""
521,3116,1,0,"Cover","Cover\G\Gerry_the_Germ_Goes_Boddy_Poppin.jpg",0,""
522,3118,1,0,"Cover","Cover\G\Get_Off_My_Garden.jpg",0,""
523,3127,3,0,"Cover [4 Quattro Adventure]","Cover\_\4_Quattro_Adventure.jpg",0,""
524,3133,4,0,"Cover (Activision)","Cover\G\Ghostbusters_(Activision).jpg",0,""
525,3134,4,0,"Cover (Hit Squad)","Cover\G\Ghostbusters_II_(Hit_Squad).jpg",0,""
526,3136,2,0,"Cover (Elite)","Cover\G\Ghosts'n_Goblins_(Elite_v1).jpg",0,""
527,3144,3,0,"Cover (Kixx)","Cover\G\Ghouls'n'Ghosts_(Kixx).jpg",0,""
528,3152,1,0,"Cover (Ocean)","Cover\G\Gilligan's_Gold_(Ocean).jpg",0,""
529,3161,0,0,"Manual","gazette!\1987\08aug\aug87-Give'N'Take.jpg",0,""
530,3162,0,0,"Cover (Mind Games)","Cover\G\Give_my_Regards_To_Broad_Street_(Mind_Games).jpg",0,""
531,3169,2,0,"Cover (Bug-Byte)","Cover\G\Glider_Rider_(Bug-Byte).jpg",0,""
532,3175,1,0,"Cover","Cover\G\Gluecksrad.jpg",0,""
533,3185,1,0,"Cover","Cover\G\Go_for_the_Gold_(v1).jpg",0,""
534,3196,1,0,"Cover (Alpha-Omega)","Cover\G\Gods_and_Heroes_(Alpha-Omega).jpg",0,""
535,3200,1,0,"Cover","Cover\G\Gogo_the_Ghost_(v1).jpg",0,""
536,3202,0,0,"Manual","gazette!\1987\06jun\jun87-GoingUp.jpg",0,""
537,3207,4,0,"Cover (Tronix)","Cover\G\Golden_Axe_(Tronix).jpg",0,""
538,3218,3,0,"Cover","Cover\G\Golf_Master.jpg",0,""
540,3242,1,0,"Cover","Cover\G\Graham_Gooch's_All_Star_Cricket.jpg",0,""
541,3244,1,0,"Cover","Cover\G\Grand_Larceny.jpg",0,""
542,3245,1,0,"Cover (Golden Goblins)","Cover\G\Grand_Monster_Slam_(Golden_Goblins).jpg",0,""
544,3251,2,0,"Cover (Disk)","Cover\G\Grand_Prix_Simulator_(Disk).jpg",0,""
545,3255,3,0,"Cover (Double Pack)","Cover\G\Grandmaster_and_Renaissance.jpg",0,""
546,3271,0,0,"Cover","Cover\G\Great_Courts.jpg",0,""
547,3272,4,0,"Cover (Hit Squad)","Cover\G\Great_Escape_The_(Hit_Squad).jpg",0,""
548,3275,1,0,"Cover (Rainbow Arts)","Cover\G\Great_Giana_Sisters_The_(Rainbow_Arts).jpg",0,""
549,3281,3,0,"Cover (Imagine)","Cover\G\Green_Beret_(Imagine).jpg",0,""
550,3281,8,0,"Manual","Docs\K\Konami.txt",0,""
551,3283,2,0,"Cover (Gremlin Graphics)","Cover\G\Greg_Norman's_Ultimate_Golf.jpg",0,""
552,3286,1,0,"Cover","Cover\G\Gremlins_-_The_Adventure.jpg",0,""
553,3291,2,0,"Cover","Cover\G\Gribbly's_Day_Out_(v1).jpg",0,""
554,3297,2,0,"Cover","Cover\G\Gridrunner.jpg",0,""
555,3298,0,0,"Cover","Cover\G\Gridtrap.jpg",0,""
556,3316,3,0,"Cover (Ocean)","Cover\G\Gryzor_(Ocean).jpg",0,""
557,3328,0,0,"Manual","gazette!\1984\03mar\mar84-GuessAmerica!For64.jpg",0,""
558,3350,2,0,"Cover","Cover\G\Gunship_(v1).jpg",0,""
559,3357,3,0,"Cover","Cover\G\GUTZ.jpg",0,""
560,3358,1,0,"Cover","Cover\G\Guzzler.jpg",0,""
561,3365,1,0,"Cover (Melbourne House)","Cover\G\Gyroscope_(Melbourne).jpg",0,""
562,3371,2,0,"Cover (Activision - Tape)","Cover\H\Hacker_(Activision_Tape).jpg",0,""
563,3371,4,0,"Cover (Ricochet)","Cover\H\Hacker_(Ricochet).jpg",0,""
564,3374,4,0,"Cover (Mastertronic)","Cover\H\Hacker_II_(Mastertronic).jpg",0,""
565,3376,3,0,"Cover (Gamebusters)","Cover\H\Hades_Nebula_(Gamebusters).jpg",0,""
567,3386,2,0,"Cover (Firebird)","Cover\H\Halls_of_the_Things_(Firebird).jpg",0,""
568,3391,1,0,"Cover","Cover\H\Hammerfist.jpg",0,""
569,3393,1,0,"Cover","Cover\H\Hampstead.jpg",0,""
570,3406,2,0,"Cover","Cover\H\Happiest_Days_of_Your_Life_The.jpg",0,""
571,3416,1,0,"Cover (Electronic Arts)","Cover\H\Hard_Hat_Mack_(Electronic_Arts).jpg",0,""
572,3418,1,0,"Cover","Cover\H\HardBall!_(v1).jpg",0,""
573,3421,0,0,"Manual p.1","gazette!\1984\01jan\jan84-HardhatClimberA.jpg",0,""
574,3421,1,0,"Manual p.2","gazette!\1984\01jan\jan84-HardhatClimberB.jpg",0,""
575,3434,1,0,"Cover","Cover\H\Haunted_House.jpg",0,""
576,3436,1,0,"Cover","Cover\H\Havoc_(Dynavision).jpg",0,""
577,3446,2,0,"Cover (Thalamus)","Cover\H\Hawkeye_(Thalamus).jpg",0,""
578,3454,5,0,"Cover (Hit Squad)","Cover\H\Head_Over_Heels_(Hit_Squad).jpg",0,""
579,3455,0,0,"Cover","Cover\H\Headstart.jpg",0,""
580,3460,1,0,"Cover","Cover\H\Heart_of_Africa.jpg",0,""
581,3463,1,0,"Manual p.1","gazette!\1985\03mar\mar85-HeatSeekerA.jpg",0,""
582,3463,2,0,"Manual p.2","gazette!\1985\03mar\mar85-HeatSeekerB.jpg",0,""
583,3475,2,0,"Cover","Cover\H\Hektik.jpg",0,""
584,3489,1,0,"Cover","Cover\H\Hellgate.jpg",0,""
585,3494,0,0,"Cover (Audiogenic)","Cover\H\Helter_Skelter_(Audiogenic).jpg",0,""
586,3498,1,0,"Cover","Cover\H\Henry's_House.jpg",0,""
587,3500,1,0,"Cover (Mikro-Gen)","Cover\H\Herbert's_Dummy_Run_(Mikro-Gen).jpg",0,""
588,3506,3,0,"Cover","Cover\H\Hercules_-_Slayer_of_the_Damned.jpg",0,""
589,3510,2,0,"Cover","Cover\H\Hero_of_the_Golden_Talisman.jpg",0,""
590,3514,2,0,"Cover","Cover\H\Heroes_of_Karn_The.jpg",0,""
591,3515,3,0,"Cover (US Gold)","Cover\H\Heroes_of_the_Lance_(US_Gold).jpg",0,""
592,3523,1,0,"Cover","Cover\H\Hexpert_(v1).jpg",0,""
593,3540,0,0,"Manual","gazette!\1990\12dec\dec90-HighVoltage!.jpg",0,""
594,3542,1,0,"Cover","Cover\H\Highlander.jpg",0,""
595,3543,3,0,"Cover (Ocean)","Cover\H\Highnoon_(Ocean).jpg",0,""
596,3544,2,0,"Cover (Gremlin Graphics - Disk)","Cover\H\Highway_Encounter_(Gremlin_Disk).jpg",0,""
598,3558,1,0,"Cover (Addison-Wesley)","Cover\H\Hobbit_The_(Addison-Wesley).jpg",0,""
599,3562,1,0,"Cover","Cover\H\Hole_in_One.jpg",0,""
600,3569,1,0,"Cover","Cover\H\Hollywood_or_Bust.jpg",0,""
601,3570,1,0,"Cover","Cover\H\Hollywood_Poker_(v1).jpg",0,""
602,3576,1,0,"Cover","Cover\H\Hoodoo_Voodoo.jpg",0,""
603,3591,1,0,"Cover","Cover\H\Horace_Goes_Skiing.jpg",0,""
604,3597,3,0,"Cover (Byte Back)","Cover\H\Hostages_(Byte_Back).jpg",0,""
605,3621,4,0,"Cover","Cover\H\Hover_Bovver.jpg",0,""
606,3621,8,0,"Manual","Docs\L\Llamasoft.txt",0,""
607,3623,0,0,"Manual p.1","gazette!\1991\10oct\oct91-HoverjetA.jpg",0,""
608,3623,1,0,"Manual p.2","gazette!\1991\10oct\oct91-HoverjetB.jpg",0,""
609,3624,1,0,"Cover","Cover\H\How_to_be_a_Complete_Bastard.jpg",0,""
610,3625,2,0,"Cover","Cover\H\Howard_the_Duck.jpg",0,""
611,3629,3,0,"Cover","Cover\H\Human_Race_The.jpg",0,""
612,3637,1,0,"Cover (Ocean)","Cover\H\Hunchback_(Ocean).jpg",0,""
613,3640,1,0,"Cover","Cover\H\Hunckback_II.jpg",0,""
614,3643,1,0,"Cover","Cover\H\Hungry_Horace.jpg",0,""
615,3647,0,0,"Cover","Cover\I\Ice_Hunter.jpg",0,""
616,3648,3,0,"Cover","Cover\H\Hunter_Patrol.jpg",0,""
617,3651,3,0,"Cover (Bubble Bus)","Cover\H\Hustler_(Bubble_Bus).jpg",0,""
618,3662,0,0,"Cover","Cover\H\Hyper_Circuit.jpg",0,""
620,3666,7,0,"Cover [Game Set and Match]","Cover\_\Game_Set_and_Match.jpg",0,""
621,3666,10,0,"Manual","Docs\K\Konami.txt",0,""
622,3668,1,0,"Cover","Cover\H\Hyperbowl.jpg",0,""
623,3680,3,0,"Cover","Cover\I\I_Alien_(v1).jpg",0,""
624,3681,2,0,"Cover","Cover\I\I_Ball.jpg",0,""
625,3682,1,0,"Cover","Cover\I\I_Ball_II.jpg",0,""
626,3690,2,0,"Cover (Creative Sparks)","Cover\I\Ice_Palace_(Creative_Sparks).jpg",0,""
627,3690,4,0,"Cover (MAD)","Cover\I\Ice_Palace_(MAD).jpg",0,""
628,3700,1,0,"Cover","Cover\I\ICUPS.jpg",0,""
629,3707,4,0,"Cover (Portada)","Cover\I\IKplus_(Portada).jpg",0,""
631,3709,1,0,"Cover (Elite)","Cover\I\Ikari_Warriors_(Elite).jpg",0,""
632,3710,1,0,"Cover","Cover\I\Ikari_Warriors_(Data_East).jpg",0,""
633,3718,1,0,"Cover","Cover\I\Imagination.jpg",0,""
634,3721,1,0,"Cover","Cover\I\Impact.jpg",0,""
635,3730,2,0,"Cover","Cover\I\Impossamole.jpg",0,""
636,3731,3,0,"Cover (CBS)","Cover\I\Impossible_Mission_(CBS).jpg",0,""
637,3732,2,0,"Cover (Epyx)","Cover\I\Impossible_Mission_II_(Epyx_v1).jpg",0,""
638,3746,4,0,"Cover (Kixx)","Cover\I\Indiana_Jones_and_the_Last_Crusade_(Kixx).jpg",0,""
639,3748,2,0,"Cover (US Gold)","Cover\I\Indiana_Jones_and_the_Temple_of_Doom_(US_Gold).jpg",0,""
640,3749,1,0,"Cover","Cover\I\Indiana_Jones_and_the_Fate_of_Atlantis.jpg",0,""
641,3760,2,0,"Cover (US Gold)","Cover\I\Infiltrator_(US_Gold).jpg",0,""
642,3773,1,0,"Cover","Cover\I\Inner_Space.jpg",0,""
643,3779,1,0,"Cover","Cover\I\Insects_in_Space.jpg",0,""
644,3792,2,0,"Cover (Palace)","Cover\I\International_3D_Tennis_(Palace).jpg",0,""
645,3798,1,0,"Cover (Zeppelin)","Cover\I\International_Ice_Hockey_(Zeppelin).jpg",0,""
646,3799,3,0,"Cover","Cover\I\International_Karate_(v1).jpg",0,""
647,3801,1,0,"Cover","Cover\I\International_Ninja_Rabbits.jpg",0,""
648,3815,4,0,"Cover (Players)","Cover\E\Eagle's_Nest.jpg",0,""
649,3831,0,0,"Cover","Cover\I\Invest.jpg",0,""
650,3833,2,0,"Cover (Firebird)","Cover\I\IO_(Firebird).jpg",0,""
651,3837,2,0,"Cover","Cover\I\Iridis_Alpha.jpg",0,""
652,3838,3,0,"Manual","Docs\K\Konami.txt",0,""
653,3839,0,0,"Cover","Cover\I\Iron_Lord.jpg",0,""
654,3849,0,0,"Manual","gazette!\1990\05may\may90-Isolation.jpg",0,""
655,3869,1,0,"Cover","Cover\J\Jack_Attack.jpg",0,""
656,3871,1,0,"Cover","Cover\J\Jack_Charlton's_Match_Fishing.jpg",0,""
657,3873,1,0,"Cover","Cover\J\Jack_the_Nipper.jpg",0,""
658,3874,1,0,"Cover","Cover\J\Jack_the_Nipper_II.jpg",0,""
659,3882,0,0,"Cover","Cover\J\Jagd_auf_roter_Oktober.jpg",0,""
660,3887,2,0,"Cover","Cover\J\Jail_Break.jpg",0,""
661,3887,3,0,"Manual","Docs\K\Konami.txt",0,""
662,3892,2,0,"Cover (Kixx)","Cover\J\James_Pond_2_-_RoboCod_(Kixx).jpg",0,""
663,3893,2,0,"Cover","Cover\J\Jammin.jpg",0,""
664,3898,1,0,"Cover (Creative Sparks)","Cover\J\Java_Jim_(Creative_Sparks).jpg",0,""
665,3901,4,0,"Cover (EDOS)","Cover\J\Jaws_(EDOS).jpg",0,""
666,3916,0,0,"Manual","gazette!\1988\06jun\jun88-Jericho.jpg",0,""
667,3917,0,0,"Manual","gazette!\1989\06jun\jun89-JerichoII-TheRevenge.jpg",0,""
668,3926,1,0,"Cover","Cover\J\Jet_Set_Willy.jpg",0,""
669,3928,1,0,"Cover","Cover\J\Jet_v2_The.jpg",0,""
671,3928,2,0,"Reference Card","Tips\J\JET_Reference.jpg",0,""
672,3929,1,0,"Reference Card","Tips\J\JET_Reference.jpg",0,""
